experiment_name,transfer_type,topology,inertia_strategy,init_strategy,seed,accuracy,fitness,num_features,runtime_seconds
EXP-P3_inertia_linear_decay,sigmoid,gbest,linear_decay,sparse,55,0.7259321357540651,0.7089103507500872,311,348.6436493396759
EXP-P3_inertia_linear_decay,sigmoid,gbest,linear_decay,sparse,56,0.7073534872743217,0.6959038528326038,285,262.97803831100464
EXP-P3_inertia_linear_decay,sigmoid,gbest,linear_decay,sparse,57,0.7148356938079963,0.7024949815700539,286,173.05343866348267
EXP-P3_inertia_linear_decay,sigmoid,gbest,linear_decay,sparse,58,0.725676402126212,0.7078230476278765,317,317.9606053829193
EXP-P3_inertia_linear_decay,sigmoid,gbest,linear_decay,sparse,59,0.7223208306228233,0.7060887475605409,308,335.56844449043274
EXP-P3_inertia_linear_decay,sigmoid,gbest,linear_decay,sparse,60,0.7194827201320437,0.7043915909759823,302,295.7624342441559
EXP-P3_inertia_linear_decay,sigmoid,gbest,linear_decay,sparse,61,0.7153520892638228,0.7029597374802977,286,269.74361634254456
EXP-P3_inertia_linear_decay,sigmoid,gbest,linear_decay,sparse,62,0.7179340665429554,0.7044263741743741,292,276.08994722366333
EXP-P3_inertia_linear_decay,sigmoid,gbest,linear_decay,sparse,63,0.693159072177087,0.6841288792450927,278,236.61082887649536
EXP-P3_inertia_linear_decay,sigmoid,gbest,linear_decay,sparse,64,0.696257711301242,0.6860605115996893,284,203.5734305381775
EXP-P3_inertia_linear_decay,sigmoid,gbest,linear_decay,sparse,65,0.6895488326026278,0.6788796636280793,292,173.0156433582306
EXP-P3_inertia_linear_decay,sigmoid,gbest,linear_decay,sparse,66,0.7269642606927291,0.7081249774805991,323,336.3092579841614
EXP-P3_inertia_linear_decay,sigmoid,gbest,linear_decay,sparse,67,0.7223212302066168,0.7075176786145265,298,230.28818535804749
EXP-P3_inertia_linear_decay,sigmoid,gbest,linear_decay,sparse,68,0.7166459415872428,0.6975527759999471,332,366.16038274765015
EXP-P3_inertia_linear_decay,sigmoid,gbest,linear_decay,sparse,69,0.7264514614910442,0.7106634581990826,302,362.77003169059753
EXP-P3_inertia_linear_decay,sigmoid,gbest,linear_decay,sparse,70,0.723870016990303,0.7049115867198441,326,353.1239986419678
EXP-P3_inertia_linear_decay,sigmoid,gbest,linear_decay,sparse,71,0.7117401181595917,0.6974232492007754,302,314.76761078834534
EXP-P3_inertia_random,sigmoid,gbest,random,sparse,42,0.7140626323621315,0.6977992262687756,314,263.9575228691101
EXP-P3_inertia_random,sigmoid,gbest,random,sparse,43,0.7282562482917794,0.7107163377483158,313,325.4319348335266
EXP-P3_inertia_random,sigmoid,gbest,random,sparse,44,0.7272221254341478,0.7113570557478759,302,302.44398617744446
EXP-P3_inertia_random,sigmoid,gbest,random,sparse,45,0.7068384237644736,0.694868867102312,289,271.4822437763214
EXP-P3_inertia_random,sigmoid,gbest,random,sparse,46,0.7233518900047045,0.7058738438613769,316,322.5183172225952
EXP-P3_inertia_random,sigmoid,gbest,random,sparse,47,0.7166443432520686,0.7026941946411475,296,306.1528582572937
EXP-P3_inertia_random,sigmoid,gbest,random,sparse,48,0.7047733747195588,0.6921531801047458,295,301.99154710769653
EXP-P3_inertia_random,sigmoid,gbest,random,sparse,49,0.7099334666344869,0.695797262828181,302,231.1734800338745
EXP-P3_inertia_random,sigmoid,gbest,random,sparse,50,0.7249026747073581,0.7098409786651937,298,325.9203288555145
EXP-P3_inertia_random,sigmoid,gbest,random,sparse,51,0.7269647934711205,0.7095540284097228,313,331.96327114105225
EXP-P3_inertia_random,sigmoid,gbest,random,sparse,52,0.7256754697640271,0.7078222085019101,317,354.8988654613495
EXP-P3_inertia_random,sigmoid,gbest,random,sparse,53,0.7163860789268564,0.6993188996055993,318,302.8737347126007
EXP-P3_inertia_random,sigmoid,gbest,random,sparse,54,0.7143203639089524,0.6996026132323429,303,220.41005086898804
EXP-P3_inertia_random,sigmoid,gbest,random,sparse,55,0.7274789246187838,0.7130167464426197,292,291.53147149086
EXP-P3_inertia_random,sigmoid,gbest,random,sparse,56,0.7179324682077814,0.7047106499584319,290,284.9311559200287
EXP-P3_inertia_random,sigmoid,gbest,random,sparse,57,0.703225120714264,0.6937597514999805,274,258.7928967475891
EXP-P3_inertia_random,sigmoid,gbest,random,sparse,58,0.7068345611211362,0.6928653907233083,303,192.41247820854187
EXP-P3_inertia_random,sigmoid,gbest,random,sparse,59,0.7179348657105425,0.7035699505680597,298,300.9935324192047
